66,1011
388,1908
388,1143
222,1908
222,1143
526,1508
526,1700
1719,1508
1719,1700
859,379
859,916
703,379
703,916
574,396
574,1455
1716,396
1716,1455
1467,1855
1467,1266
1483,1855
1483,1266
121,1456
121,893
1614,1456
1614,893
99,600
99,1535
1589,600
1589,1535
1191,1410
1191,179
716,1410
716,179
1604,1736
1604,1542
1910,1736
1910,1542
1743,1829
1743,789
1231,1829
1231,789
131,905
131,1851
1299,905
1299,1851
1629,70
1629,465
964,70
964,465
574,1152
574,578
1716,1152
1716,578
1117,229
1117,889
498,229
498,889
574,1747
574,923
1716,1747
1716,923
121,177
121,760
1614,177
1614,760
942,83
942,46
1723,83
1723,46
1023,1037
1023,1379
26,1037
26,1379
1793,1017
1793,1121
1168,1017
1168,1121
97,251
97,197
872,251
872,197
97,1820
97,1549
872,1820
872,1549
131,993
131,1873
1299,993
1299,1873
97,925
97,1494
872,925
872,1494
237,178
237,331
139,178
139,331
707,710
707,133
681,710
681,133
131,140
131,1572
1299,140
1299,1572
1467,140
1467,1572
1483,140
1483,1572
602,140
602,1572
1359,140
1359,1572
859,140
859,1572
703,140
703,1572
869,1104
869,1417
186,1104
186,1417
327,1315
327,55
586,1315
586,55
1527,885
1527,1780
369,885
369,1780
1489,1196
1489,1131
37,1196
37,1131
388,1120
388,1970
222,1120
222,1970
1527,175
1527,1684
369,175
369,1684
869,1247
869,609
186,1247
186,609
1527,1356
1527,437
369,1356
369,437
859,464
859,1223
703,464
703,1223
1805,1316
1805,1487
194,1316
194,1487
1743,1605
1743,1674
1231,1605
1231,1674
1489,1620
1489,662
37,1620
37,662
1164,1088
1164,1957
493,1088
493,1957
543,664
543,116
182,664
182,116
1467,844
1467,711
1483,844
1483,711
1758,1655
1758,1019
66,1655
66,1019
1933,1707
1933,1102
1142,1707
1142,1102
1467,134
1467,407
1483,134
1483,407
1629,1074
964,1074
121,723
121,943
1614,723
1614,943
526,1776
526,48
1719,1776
1719,48
237,495
237,79
139,495
139,79
1153,1313
1153,220
894,1313
894,220
896,1504
896,1575
762,1504
762,1575
521,593
521,1265
1007,593
1007,1265
1933,1794
1933,212
1142,1794
1142,212
97,812
97,1291
872,812
872,1291
97,351
97,1924
872,351
872,1924
602,1559
602,887
1359,1559
1359,887
1023,223
1023,12
26,223
26,12
121,1402
121,1457
1614,1402
1614,1457
1578,864
1578,157
1799,864
1799,157
842,1864
842,1284
549,1864
549,1284
1118,995
1118,1134
156,995
156,1134
602,1499
602,363
1359,1499
1359,363
121,1951
121,1832
1614,1951
1614,1832
896,1347
896,1351
762,1347
762,1351
1758,504
1758,349
66,504
66,349
1604,724
1604,277
1910,724
1910,277
543,1106
543,1
182,1106
182,1
1118,276
1118,719
156,276
156,719
526,255
526,1731
1719,255
1719,1731
1118,472
1118,1288
156,472
156,1288
526,132
526,676
1719,132
1719,676
896,1773
896,1608
762,1773
762,1608
1743,143
1743,1094
1231,143
1231,1094
841,61
841,898
1675,61
1675,898
1887,1968
1887,1547
1639,1968
1639,1547
707,1008
707,1204
681,1008
681,1204
521,1749
521,1500
1007,1749
1007,1500
121,981
121,1273
1614,981
1614,1273
1117,1889
1117,1212
498,1889
498,1212
23,1406
23,1621
1200,1406
1200,1621
1887,1406
1887,1621
1639,1406
1639,1621
841,712
841,6
1675,712
1675,6
1117,1171
1117,1035
498,1171
498,1035
707,109
707,625
681,109
681,625
1117,284
1117,793
498,284
498,793
1887,969
1887,746
1639,969
1639,746
859,382
859,1548
703,382
703,1548
1933,90
1933,1642
1142,90
1142,1642
521,218
521,1943
1007,218
1007,1943
1793,637
1793,1715
1168,637
1168,1715
1117,556
1117,1192
498,556
498,1192
543,782
543,823
182,782
182,823
707,362
707,235
681,362
681,235
1164,1290
1164,1925
493,1290
493,1925
1164,372
1164,875
493,372
493,875
859,1966
859,968
703,1966
703,968
121,947
121,951
1614,947
1614,951
1527,795
1527,1646
369,795
369,1646
707,1494
707,403
681,1494
681,403
327,1148
327,821
586,1148
586,821
574,1148
574,821
1716,1148
1716,821
131,1148
131,821
1299,1148
1299,821
942,140
942,1806
1723,140
1723,1806
1758,509
1758,1472
66,509
66,1472
237,118
237,386
139,118
139,386
869,1582
186,1582
1480,1561
1480,514
850,1561
850,514
121,1215
121,1060
1614,1215
1614,1060
1489,589
1489,1881
37,589
37,1881
1118,579
1118,657
156,579
156,657
896,242
896,123
762,242
762,123
1480,1463
1480,1904
850,1463
850,1904
97,1565
97,214
872,1565
872,214
1743,1819
1743,487
1231,1819
1231,487
896,71
896,1348
762,71
762,1348
1480,1334
1480,1694
850,1334
850,1694
1191,38
1191,1429
716,38
716,1429
1480,1498
1480,979
850,1498
850,979
896,833
896,1930
762,833
762,1930
1604,288
1604,1375
1910,288
1910,1375
859,389
859,694
703,389
703,694
1118,537
1118,1301
156,537
156,1301
543,728
543,1837
182,728
182,1837
859,1905
859,1755
703,1905
703,1755
602,1329
602,246
1359,1329
1359,246
1467,1574
1467,555
1483,1574
1483,555
602,632
602,1098
1359,632
1359,1098
1467,1599
1467,1822
1483,1599
1483,1822
1191,101
1191,264
716,101
716,264
1743,50
1743,808
1231,50
1231,808
896,523
896,1332
762,523
762,1332
869,1634
869,462
186,1634
186,462
1467,597
1467,1340
1483,597
1483,1340
1743,902
1743,1371
1231,902
1231,1371
707,67
707,1098
681,67
681,1098
1164,1671
1164,1695
493,1671
493,1695
1793,448
1793,1377
1168,448
1168,1377
99,1915
99,1593
1589,1915
1589,1593
1758,1926
1758,14
66,1926
66,14
1887,777
1887,1849
1639,777
1639,1849
1118,1880
1118,52
156,1880
156,52
869,286
869,54
186,286
186,54
1191,206
1191,932
716,206
716,932
1117,278
1117,290
498,278
498,290
543,1412
543,1764
182,1412
182,1764
1191,346
1191,192
716,346
716,192
1489,613
1489,297
37,613
37,297
1527,110
1527,873
369,110
369,873
237,1122
237,1000
139,1122
139,1000
1164,1687
1164,1744
493,1687
493,1744
97,1148
97,821
872,1148
872,821
602,1148
602,821
1359,1148
1359,821
1933,528
1933,706
1142,528
1142,706
1805,1167
1805,633
194,1167
194,633
237,376
237,986
139,376
139,986
1118,1704
1118,705
156,1704
156,705
1604,1169
1604,1638
1910,1169
1910,1638
131,627
131,1601
1299,627
1299,1601
1629,160
1629,1685
964,160
964,1685
521,58
521,1711
1007,58
1007,1711
1743,1161
1743,697
1231,1161
1231,697
327,478
327,147
586,478
586,147
1629,881
1629,1528
964,881
964,1528
1117,1238
1117,428
498,1238
498,428
842,112
842,886
549,112
549,886
942,1112
942,1641
1723,1112
1723,1641
1164,1149
1164,1442
493,1149
493,1442
1793,1254
1793,668
1168,1254
1168,668
1023,1060
1023,1874
26,1060
26,1874
99,655
99,1765
1589,655
1589,1765
1527,1013
1527,1346
369,1013
369,1346
23,1301
23,373
1200,1301
1200,373
896,1382
896,165
762,1382
762,165
1758,240
1758,1977
66,240
66,1977
1887,897
1887,992
1639,897
1639,992
1758,1765
1758,1119
66,1765
66,1119
1604,1937
1604,1733
1910,1937
1910,1733
237,971
237,1197
139,971
139,1197
1191,69
716,69
841,714
841,1149
1675,714
1675,1149
1758,1938
1758,34
66,1938
66,34
1743,655
1743,1765
1231,655
1231,1765
574,342
574,1870
1716,342
1716,1870
23,1844
23,51
1200,1844
1200,51
574,640
574,886
1716,640
1716,886
841,500
841,871
1675,500
1675,871
1489,1652
1489,434
37,1652
37,434
842,1360
842,1183
549,1360
549,1183
1805,614
1805,86
194,614
194,86
841,1554
841,211
1675,1554
1675,211
121,1466
121,458
1614,1466
1614,458
1527,159
1527,1525
369,159
369,1525
1629,985
1629,1061
964,985
964,1061
1023,1097
1023,42
26,1097
26,42
131,1828
131,1289
1299,1828
1299,1289
1527,73
1527,1460
369,73
369,1460
131,669
131,146
1299,669
1299,146
131,252
131,767
1299,252
1299,767
707,1885
707,1942
681,1885
681,1942
121,424
121,492
1614,424
1614,492
237,538
237,866
139,538
139,866
1153,1305
1153,1002
894,1305
894,1002
526,1632
526,691
1719,1632
1719,691
869,485
869,1249
186,485
186,1249
1480,1909
1480,546
850,1909
850,546
942,1841
942,519
1723,1841
1723,519
1933,1426
1933,215
1142,1426
1142,215
99,16
99,460
1589,16
1589,460
1527,612
1527,1804
369,612
369,1804
99,1902
99,610
1589,1902
1589,610
1164,1116
1164,120
493,1116
493,120
388,629
388,245
222,629
222,245
602,312
602,1607
1359,312
1359,1607
1604,622
1604,401
1910,622
1910,401
237,1446
237,19
139,1446
139,19
543,1955
543,729
182,1955
182,729
1153,405
1153,936
894,405
894,936
1023,59
1023,280
26,59
26,280
1164,224
1164,882
493,224
493,882
1480,209
1480,247
850,209
850,247
707,840
707,1399
681,840
681,1399
1604,1052
1604,1585
1910,1052
1910,1585
237,1034
237,1972
139,1034
139,1972
1489,122
1489,684
37,122
37,684
1467,853
1467,442
1483,853
1483,442
574,736
574,163
1716,736
1716,163
1933,1101
1933,1939
1142,1101
1142,1939
23,1244
23,1717
1200,1244
1200,1717
388,966
388,1505
222,966
222,1505
1191,1901
1191,483
716,1901
716,483
1793,1596
1793,204
1168,1596
1168,204
1629,1187
1629,409
964,1187
964,409
841,461
841,1663
1675,461
1675,1663
237,469
237,874
139,469
139,874
388,1287
388,708
222,1287
222,708
1118,1778
1118,1014
156,1778
156,1014
1023,803
1023,1811
26,803
26,1811
707,765
707,2
681,765
681,2
1933,1327
1933,1211
1142,1327
1142,1211
1743,1241
1743,604
1231,1241
1231,604
99,773
99,1050
1589,773
1589,1050
1887,1085
1887,1447
1639,1085
1639,1447
1933,655
1933,1765
1142,655
1142,1765
1604,378
1604,1465
1910,378
1910,1465
237,674
237,1893
139,674
139,1893
1467,1798
1467,779
1483,1798
1483,779
1758,1193
1758,1418
66,1193
66,1418
602,1936
602,1124
1359,1936
1359,1124
1805,1866
1805,1292
194,1866
194,1292
1629,987
1629,1394
964,987
964,1394
1164,416
1164,1203
493,416
493,1203
602,1419
602,644
1359,1419
1359,644
1480,298
1480,1389
850,298
850,1389
1743,822
1743,1129
1231,822
1231,1129
1793,1845
1793,958
1168,1845
1168,958
327,1768
327,1235
586,1768
586,1235
859,1130
859,22
703,1130
703,22
131,1705
131,490
1299,1705
1299,490
1578,743
1578,446
1799,743
1799,446
1118,542
1118,776
156,542
156,776
97,582
97,718
872,582
872,718
1578,1927
1578,827
1799,1927
1799,827
1805,1530
1805,876
194,1530
194,876
131,1859
131,806
1299,1859
1299,806
896,385
896,1350
762,385
762,1350
1023,655
1023,1765
26,655
26,1765
388,1056
388,1341
222,1056
222,1341
131,754
131,1628
1299,754
1299,1628
237,891
237,501
139,891
139,501
896,1362
896,1333
762,1362
762,1333
1604,256
1604,737
1910,256
1910,737
388,1623
388,937
222,1623
222,937
842,856
842,788
549,856
549,788
707,1523
707,1041
681,1523
681,1041
1604,4
1604,392
1910,4
1910,392
1467,234
1467,1858
1483,234
1483,1858
1153,1309
1153,626
894,1309
894,626
543,945
543,1293
182,945
182,1293
1604,1912
1604,421
1910,1912
1910,421
1527,1335
1527,244
369,1335
369,244
842,727
842,1030
549,727
549,1030
859,809
859,1321
703,809
703,1321
1118,1698
1118,295
156,1698
156,295
1604,796
1604,1529
1910,796
1910,1529
1604,1198
1604,643
1910,1198
1910,643
1629,1615
1629,422
964,1615
964,422
1604,605
1604,135
1910,605
1910,135
1933,962
1933,689
1142,962
1142,689
1023,748
1023,441
26,748
26,441
1117,646
1117,569
498,646
498,569
1758,63
1758,547
66,63
66,547
574,1517
574,1935
1716,1517
1716,1935
869,1267
869,692
186,1267
186,692
1023,1787
1023,106
26,1787
26,106
1743,1974
1743,939
1231,1974
1231,939
1480,1757
1480,1975
850,1757
850,1975
1758,1252
1758,1270
66,1252
66,1270
327,1478
327,454
586,1478
586,454
842,1374
842,11
549,1374
549,11
1887,1380
1887,1060
1639,1380
1639,1060
1117,670
1117,680
498,670
498,680
842,1838
842,1961
549,1838
549,1961
23,752
23,1339
1200,752
1200,1339
327,257
327,1157
586,257
586,1157
237,1809
237,1971
139,1809
139,1971
327,1114
327,976
586,1114
586,976
388,1883
388,1944
222,1883
222,1944
23,1385
23,997
1200,1385
1200,997
131,100
131,1352
1299,100
1299,1352
327,1060
327,594
586,1060
586,594
574,353
574,922
1716,353
1716,922
1153,655
1153,1765
894,655
894,1765
1758,313
1758,164
66,313
66,164
131,1724
131,173
1299,1724
1299,173
543,1159
543,162
182,1159
182,162
1743,1846
1743,846
1231,1846
1231,846
1793,1560
1793,606
1168,1560
1168,606
1743,1895
1743,730
1231,1895
1231,730
388,1610
388,440
222,1610
222,440
1933,1132
1933,236
1142,1132
1142,236
574,141
574,130
1716,141
1716,130
1191,655
1191,1765
716,655
716,1765
