CLCV-205_Lecture-20,"In this lecture, Professor Kagan examines Pericles as a general. First, he describes Pericles’ strategy of war and then he evaluates this strategy. According to Professor Kagan, Pericles’ strategy was characterized by being both defensive and rational. It was defensive, because the Athenians did not engage the Spartans in a traditional hoplite battle, and it was rational, because Pericles assumed that the Spartans would cease fighting when they realized that the Athenians did not have to fight a land battle, since they had a walled city and a navy. On its surface, this strategy seems reasonable, but Professor Kagan points out that there were two flaws. First, the Athenians did not have an offensive plan: that is, a plan to deter the Spartans from quitting the war. Second, Pericles failed to realize that war is not always rational."
CLCV-205_Lecture-21,"In this lecture, Professor Kagan describes the aftermath of the Peloponnesian War and how the Spartans began to dominate other Greek poleis, instead of liberating them. The Spartan general Lysander at this point not only grows in influence and power, but also follows an aggressive plan to establish pro-Spartan, oligarchical governments. However, according to Professor Kagan, this fact angered many cities. Therefore, Thrasybulus, along with the help of other poleis, resisted Spartan rule. Eventually he opposed Sparta at Phyle and in time reestablished the democracy of Athens."
CLCV-205_Lecture-22,"In this lecture, Professor Kagan examines the continuation of Spartan tyranny over the Greek poleis and the response of the Greek world. According to Professor Kagan, it became clear that the Greek poleis needed to do something to check the power of Sparta. So, Thebes, Argos, Corinth, and Athens along with some of the smaller poleis joined together to fight Sparta in the Corinthian War. The war ended in a stalemate, but now the Persians were afraid of the growth of Athenian naval power. So, the king made an alliance with Sparta to bring about the King’s Peace, which emphasized Greek autonomy and which had the effect of breaking up all alliances, except the Peloponnesian League. After this fact, Sparta continued in its tyrannical behavior."
CLCV-205_Lecture-23,"In this lecture, Professor Kagan describes the growth of a new power: Thebes. Under the leadership of Epaminondas and Pelopidas, Thebes grows into a major power among the Greek cities. In fact, the Thebans even rout the Spartans in a standard hoplite battle in the battle of Leuctra. Finally, Professor Kagan points out that by the time of Theban hegemony, the Greek world had experienced so many wars and conflicts that it opened the door to a powerful leader: Philip of Macedon."
CLCV-205_Lecture-24,"In this lecture, Professor Kagan tells the story of the rise of Philip and describes his early actions: unifying Macedon, defeating barbarian armies, and creating a new, professional, national army. According to Professor Kagan, through these actions, Philip was able to make inroads into the Greek world. What made these inroads more effective was Philip’s uncanny talent for diplomacy and the fighting between the various poleis. Eventually, the Greeks under the efforts of Athens and Demosthenes decided to face Philip in the battle of Chaeronea. The battle, though close, was won by Philip and his Macedonian forces. Finally, Professor Kagan evaluates the actions of Demosthenes and concludes that his actions should be judged as a noble endeavor of one who loved freedom."
EEB-122_Lecture-1,"The lecture presents an overview of evolutionary biology and its two major components, microevolution and macroevolution. The idea of evolution goes back before Darwin, although Darwin thought of natural selection. Evolution is driven by natural selection, the correlation between organism traits and reproductive success, as well as random drift. The history of life goes back approximately 3.7 billion years to a common ancestor, and is marked with key events that affect all life. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-2,"Genetic transmission is the mechanism that drives evolution. DNA encodes all the information necessary to make an organism. Every organism’s DNA is made of the same basic parts, arranged in different orders. DNA is divided into chromosomes, or groups of genes, which code for proteins. Asexually reproducing organisms reproduce using mitosis, while sexually reproducing organisms reproduce using meiosis. Both these mechanisms involve duplication of DNA, which then gets passed to offspring. RNA is a key component in the duplication of DNA."
EEB-122_Lecture-3,"Adaptive Evolution is driven by natural selection. Natural selection is not “survival of the fittest,” but rather “reproduction of the fittest.” Evolution can occur at many different speeds based on the strength of the selection driving it. These types of selection can result in directional, stabilizing, and disruptive outcomes. They can be driven by frequency-dependent selection and sexual selection, in addition to more standard types of selection. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-4,"Neutral evolution occurs when genes do not experience natural selection because they have no effect on reproductive success. Neutrality arises when mutations in an organism’s genotype cause no change in its phenotype, or when changes in the genotype bring about changes in the phenotype that do not affect reproductive success. Because neutral genes do not change in any particular direction over time and simply “drift,” thanks in part to the randomness of meiosis, they can be used as a sort of molecular clock to determine common ancestors or places in the phylogenetic tree of life."
EEB-122_Lecture-5,"Genetics controls evolution. There are four major genetic systems, which are combinations of sexual/asexual and haploid/diploid. In all genetic systems, adaptive genetic change tends to start out slow, accelerate in the middle, and occur slowly at the end. Asexual haploids can change the fastest, while sexual diploids usually change the slowest. Gene frequencies in large populations only change if the population undergoes selection."
EEB-122_Lecture-6,"Mutations are the origin of genetic diversity. Mutations introduce new traits, while selection eliminates most of the reproductively unsuccessful traits. Sexual recombination of alleles can also account for much of the genetic diversity in sexual species. In some instances, population size can affect diversity and rates of evolution and fixation, but in other cases population size does not matter. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-7,"Development is responsible for the complexity of multicellular organisms. It helps to map the genotype into the phenotype expressed by the organism. Development is responsible for ancient patterns among related organisms, and many structures important to development shared by many life forms have changed little over hundreds of millions of years. Development is expressed combinatorially, allowing a relatively small amount of genetic information to be expressed in many different ways."
EEB-122_Lecture-8,"Reaction norms depict the range of phenotypes a single genotype can produce, depending on the environment. Reaction norms must fit within an organism’s phylogenetic constraints. They can differ for different individuals within a population, but some traits differ very little based on the environment; some do not differ at all."
EEB-122_Lecture-9,"There are several explanations for the evolution of sex and its continued prevalence. One is facilitating the spread of helpful mutations while hastening the removal of harmful ones. Another is expediting resistance against pathogens. Sex does have several costs compared to asex, such as only giving half your genome to offspring, having to find mates, and the risk of predation and STDs. Overall, the benefits outweigh the costs and sex has a firm hold on the majority of the recent branches of the tree of life."
EEB-122_Lecture-10,"Genomic conflict arises when the interests of various genomic elements, such as chromosomes and cytoplasmic organelles, are not aligned. These conflicts arise in two situations: either when one unit is contained within another, as a mitochondrion is contained within a cell, or when inheritance is asymmetrical. Genomic conflict can thus occur within a cell, within an organism, or between two organisms, such as a mother and developing fetus. There have been several steps taken to avoid these conflicts in sexual species, including the fairness of meiosis and the uniparental inheritance of cytoplasmic genomes."
EEB-122_Lecture-11,"Life history covers three main classes of traits in organisms: age and size at maturity, number and size of offspring, and lifespan and reproductive investment. Organisms must make tradeoffs among these traits that typically cause them to come to evolutionary equilibrium at intermediate values. Life history traits are evolutionary solutions to the ecological problems of the risk of mortality and the acquisition of food, and they are expressed in reaction norms that determine the particular traits that an organism will exhibit when its genes encounter a specific environment during development. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-12,"Sex allocation is an organism’s decision on how much of its reproductive investment should be distributed to male and female functions and/or offspring. Under most conditions, the optimal ratio is 50:50, but that can change under certain circumstances. Sex allocation determines what sexes sequential hermaphrodites should be at each part of their life as well as how simultaneous hermaphrodites should behave. Some species have more control over the sexes of their offspring than others, and adjust the sex ratios of their offspring depending on the environment and conditions."
EEB-122_Lecture-13,"Sexual selection is a component of natural selection in which mating success is traded for survival. Natural selection is not necessarily survival of the fittest, but reproduction of the fittest. Sexual dimorphism is a product of sexual selection. In intersexual selection, a sex chooses a mate. In intrasexual selection, individuals of one sex compete among themselves for access to mates. Often honest, costly signals are used to help the sex that chooses make decisions."
EEB-122_Lecture-14,"Speciation is the process through which species diverge from each other and/or from a common ancestor. There are several definitions of species, most of which focus on reproductive isolation and/or phylogenetic similarities. This can cause some controversy. Speciation can result from geographical separation or ecological specialization. There are stages of speciation in which organisms cluster first into distinct populations before finally becoming different species. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-15,"The Tree of Life must be discovered through rigorous analysis. Genetic information is crucial because appearances can be deceiving, and species that look similar can prove to be genetically very dissimilar and not share recent common ancestors. Two criteria, used to determine what the “correct” Tree is, are simplicity and whether the tree maximizes the probability of observing what we actually see."
EEB-122_Lecture-16,"We can use methods of genetic analysis to connect phylogenic information to geographical histories. Human migration has left genetic traces on every continent, and allows us to trace our roots back to Africa. Molecular genetic methods allow us to determine whether or not trait states were ancestral, which can have profound implications for fundamental biological ideas."
EEB-122_Lecture-17,"The history of life and evolution has been characterized by several key events. These events can be grouped as new hierarchal levels of selection coming into play, as biological units coming together in symbiosis and specialization, or in a number of other ways. Other important events are situations of conflict resolution or information transmission, from the genetic to the cultural level."
EEB-122_Lecture-18,"Geology and climate have shaped the development of life tremendously. This has occurred in the form of processes such as the oxygenation of the atmosphere, mass extinctions, tectonic drift, and disasters such as floods and volcanic eruptions. Life, particularly bacteria, has also been able to impact the geological makeup of the planet through metabolic processes."
EEB-122_Lecture-19,"The fossil record holds a lot of evolutionary information that can’t be seen on shorter time scales, although the more recent fossil record is more complete. Among other things, the fossil record demonstrates that extinctions can open up ecological space for new speciation and radiation, and that life forms tend to begin small and evolve to be bigger over time."
EEB-122_Lecture-20,"Coevolution happens at many levels, not just the level of species. Organelles such as mitochondria and chloroplasts serve as good intracellular examples. Other living things make up a crucial component of an organism’s environment. Coevolution can occur in helpful ways (symbiosis) and in harmful ways (parasitism). Many factors can influence coevolution, such the frequency and degree of interaction."
EEB-122_Lecture-21,"Evolution plays an important though underutilized role in medicine. Evolution guides how our bodies respond to various treatments, how pathogens will respond to treatments, and how pathogens’ responses will change over time. Pathogens oftentimes will evolve to an intermediate level of virulence where they become strong enough to infect a host and reproduce, but not so strong as to kill the host before it can spread the pathogen."
EEB-122_Exam-1,"Midterm Exam 1 covers the first half of the course."
EEB-122_Lecture-22,"There is a distinct possibility that humans are currently part way through an evolutionary transition between individuals and groups. The conflict between these two units of selection and levels of organization, between biology and culture, may explain some of the tensions in modern human life. Examples of selfishness and altruism exemplify how these types of selection act on humans."
EEB-122_Lecture-23,"While there are many differences between modern science and philosophy, there are still a number of lessons in modes of thought that scientists can take from philosophy. Scientists’ ideas about the nature of science have evolved over time, leading to new ideas about falsifiability, creativity, revolutions, and the boundaries and limits of what can be accomplished by different types of science."
EEB-122_Lecture-24,"This lecture provides an overview of the physical aspects of earth’s biomes. Temperature, water, latitude, and altitude all come into play. Regions with similar levels of these climatic features tend to have similar life-forms living there. These same climatic features can also affect weather patterns, which in turn affect life by altering habitats and ecosystems. On a large enough scale, such as El Niño, these weather patterns can affect life all over the earth."
EEB-122_Lecture-25,"Every species on earth has an environmental range in which it can live. Usually it flourishes in the central portion of this range. Organisms contain a host of adaptations that allow them to manipulate their environments to remain within their preferred range. Plants and animals differ in the nature of these adaptations, which include the control of water, temperature, pH, and ion concentration."
EEB-122_Lecture-26,"The growth of populations is held in check by several factors. These can include predators, food and other resources, and density. Population density affects growth rate by determining how likely is it that an organism will interact with a member of its own species compared to an organism of a different species. Population growth studies rely on the mathematics of logs and exponents."
EEB-122_Lecture-27,"Competition among species, or interspecific competition, can have an even greater effect on selection than competition within species (intraspecific competition). This is often the case in lower density populations. Different species can have positive, neutral, or negative effects on each other’s fitness, and the effect species 1 has on species 2 is not necessarily the same that 2 has on 1. The effects that cohabiting species have on each other shapes evolution the same way that selective pressures from within a species or the physical environment shapes it."
EEB-122_Lecture-28,"The idea of ecological communities has changed tremendously over the past forty years. The classical view stated that there were so many different species because evolution packed them tightly into the available niches. The modern view emphasizes the idea of trophic cascades, or top-down control in food chains. This emphasized the importance of predation in ecology, although it downplayed the significance of food webs, which showed the interrelated nature of ecosystems better than simple food chains. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-29,"Geography is very important in ecology. Two major systems have been designed to model this, island biogeography and metapopulations. The idea of metapopulations is more recent, and has emerged as the dominant theory. Metapopulations are populations in multiple neighboring areas. The population of a species in any individual area may go extinct, but the metapopulation still survives. The theory of metapopulations has gained momentum in recent years because of its applications to epidemiology, the study of diseases."
EEB-122_Lecture-30,"The movement of matter and energy around the planet is very important, and its study draws on geology, and meterology in addition to chemistry. Energy tends to flow upwards from plantlike producers to herbivores to carnivores before being decomposed by detritovores and cycling back into energy usable by producers, in addition to the photosynthesis or chemosynthesis used by producers to produce energy. Like energy, compounds vital to life such as carbon, nitrogen, and phosphorous flow around the planet in cycles. You may view the Yale Galapagos site at: http://cmi2.yale.edu/galapagos_public"
EEB-122_Lecture-31,"One can look at biodiversity from several perspectives. An ecological point of view tries to determine how necessary diversity is for an ecosystem to function. An economic point of view tries to capture the value of the “services” nature provides for mankind. An evolutionary point of view shows how artificial the human “right” to dominance is. Finally, a personal point of view captures the emotional basis for the values that humans place on biodiversity."
EEB-122_Lecture-32,"There are several ways to examine the behaviors of organisms when they forage or hunt for food or mates. These behaviors become more complex in higher organisms, such as primates and whales, which can hunt in groups. Foragers and hunters have been shown to examine the marginal cost and marginal benefit of continuing an action and then adjust their behaviors accordingly. They are also able to handle risk by hoarding resources."
EEB-122_Lecture-33,"The economic concept of game theory can be readily applied to evolution and behavior. By analyzing encounters between organisms as a mathematical “game,” important information such as fitness payoffs and the proportions of “strategies” played by each group within a population can be inferred. While oftentimes these games are too simplified to apply directly to actual examples in nature, they are still useful models that help convey important concepts."
EEB-122_Lecture-34,"Mating systems and parental care vary tremendously from species to species. Every species differs in how it protects its young from predators and provides its young with food, if it does so at all. The physical environment as well as behavioral dynamics in intraspecies relationships all influence parental care. Often the mating system, which sex is dominant in mating, and whether fertilization is external or internal will determine much of the process of parental care."
EEB-122_Lecture-35,"Breeding strategies differ both among males and females of the same species as well as among different species. The difference in breeding strategies among members of the same species can usually be linked to frequency dependence. If the species is at evolutionary equilibrium, the relative fitnesses of these different strategies will be identical. Differing strategies have been found at the level of the gamete as well as at the level of different organisms and species."
EEB-122_Lecture-36,"Originally, altruism and self-sacrifice were thought to be incompatible with natural selection, even by Darwin. Now we have several explanations for how altruism can increase an individual’s fitness. One is kin selection, or the idea that helping relatives can help increase one’s genes in the population. Another involves ecological constraints and punishments. Here, individuals contribute to the group and wait their turn to reproduce."
EEB-122_Exam-2,"Midterm Exam 2 covers the second half of the course."
ECON-252_Lecture-1,"Professor Shiller provides a description of the course, Financial Markets, including administrative details and the topics to be discussed in each lecture. He briefly discusses the importance of studying finance and each key topic. Lecture topics will include: behavioral finance, financial technology, financial instruments, commercial banking, investment banking, financial markets and institutions, real estate, regulation, monetary policy, and democratization of finance."
ECON-252_Lecture-2,"Statistics and mathematics underlie the theories of finance. Probability Theory and various distribution types are important to understanding finance. Risk management, for instance, depends on tools such as variance, standard deviation, correlation, and regression analysis. Financial analysis methods such as present values and valuing streams of payments are fundamental to understanding the time value of money and have been in practice for centuries."
ECON-252_Lecture-3,"Technology and innovation underlie finance. In order to manage risks successfully, particularly long-term, we must pool large amounts of risk among many, diverse people and overcome barriers such as moral hazard and erroneous framing. Inventions such as insurance contracts and social security, and information technology all the way from such simple things as paper, and the postal service to modern computers have helped to manage risks and to encourage financial systems to address issues pertaining to risk. The tax and welfare system is one of the most important risk management systems."
ECON-252_Lecture-4,"Portfolio diversification is the most fundamental concept of risk management. The allocation of financial resources in stocks, bonds, riskless, assets, oil and other assets determine the expected return and risk of a portfolio. Taking account of covariances and expected returns, investors can create a diversified portfolio that maximizes expected return for a given level of risk. An important mission of financial institutions is to provide portfolio-diversification services."
ECON-252_Lecture-5,"Insurance provides significant risk management to a broad public, and is an essential tool for promoting human welfare. By pooling large numbers of independent or low-correlated risks, insurance providers can minimize overall risk. The risk management is tailored to individual circumstances and reflects centuries of insurance industry experience with real risks and with moral hazard and selection bias issues. Probability theory and statistical tools help to explain how insurance companies use risk pooling to minimize overall risk. Innovation and government regulation have played important roles in the formation and oversight of insurance institutions."
ECON-252_Lecture-6,"Several theories in finance relate to stock price analysis and prediction. The efficient markets hypothesis states that stock prices for publicly-traded companies reflect all available information. Prices adjust to new information instantaneously, so it is impossible to “beat the market.” Furthermore, the random walk theory asserts that changes in stock prices arise only from unanticipated new information, and so it is impossible to predict the direction of stock prices. Using statistical tools, we can attempt to test the hypotheses and to predict future stock prices. These tests show that efficient markets theory is a half-truth: it is difficult but not impossible for some people to beat the market."
ECON-252_Lecture-7,"Behavioral Finance is a relatively recent revolution in finance that applies insights from all of the social sciences to finance. New decision-making models incorporate psychology and sociology, among other disciplines, to explain economic and financial phenomenon, such as erratic stock price variations. Psychological patterns such as overconfidence and perceived kinks in the value function seem to impact financial decision-making, but are not included in classical theories such as the Expected Utility Theory. Kahneman and Tversky’s Prospect Theory addresses such issues and sheds light on irrational deviations from traditional decision-making models."
ECON-252_Lecture-8,"Regulation of financial and securities markets is intended to protect investors while still enabling them to make personal investment decisions. Psychological phenomena, such as magical thinking, overconfidence, and representativeness heuristic can cause deviations from rational behavior and distort financial decision-making. However, regulation and regulatory bodies, such as the SEC, FDIC, and SIPC, most of which were created just after the Great Depression, are intended to help prevent the manipulation of investors’ psychological foibles and maintain trust in the markets so that a broad spectrum of investors will continue to participate."
ECON-252_Lecture-9,"David Swensen, Yale’s Chief Investment Officer and manager of the University’s endowment, discusses the tactics and tools that Yale and other endowments use to create long-term, positive investment returns. He emphasizes the importance of asset allocation and diversification and the limited effects of market timing and security selection. Also, the extraordinary returns of hedge funds, one of the more recent phenomena of portfolio management, should be looked at closely, with an eye for survivorship and back-fill biases."
ECON-252_Lecture-10,"The markets for debt, both public and private far exceed the entire stock market in value and importance. The U.S. Treasury issues debt of various maturities through auctions, which are open only to authorized buyers. Corporations issue debt with investment banks as intermediaries. The interest rates are not set by the Treasury, the corporations or the investment bankers, but are determined by the market, reflecting economic forces about which there are a number of theories. The real and nominal rates and the coupons of a bond determine its price in the market. The term structure, which is the plot of yield-to-maturity against time-to-maturity indicates the value of time for points in the future. Forward rates are the future spot rates that can be calculated using today’s bond prices. Finally, indexed bonds, which are indexed to inflation, offer the safest asset of all and their price reveals a fundamental economic indicator, the real interest rate."
ECON-252_Exam-1,"Midterm Exam 1 covers Lectures 1 through 10."
ECON-252_Lecture-11,"The stock market is the information center for the corporate sector. It represents individuals’ ownership in publicly-held corporations. Although corporations have a variety of stakeholders, the shareholders of a for-profit corporation are central since the company is ultimately responsible to them. Companies offer dividends, stock repurchases and stock dividends to give profits back to shareholders or to signal information. Companies can also take on debt to raise capital, creating leverage. The Modigliani-Miller theory of a company’s leverage in its simplest form implies the leverage ratio doesn’t matter, but including bankruptcy costs and tax effects give us a positive theory of the ratio."
ECON-252_Lecture-12,"Real Estate is the biggest asset class and of great importance for both individuals and institutional investors. An array of economic and psychological factors impact real estate investment decisions and the public has changing ideas of real estate as a profitable investment. People’s demand to buy a home by taking on long-term debt, called a mortgage, is often tied with the overall health of the economy and financial markets. In recessions, home buying tends to fall and the opposite holds in a strong economy. Commercial real estate, held indirectly by the public through partnerships and real estate investment trusts (REITs), is vulnerable to similar speculative activity. The most recent real estate boom illustrates the speculative nature of real estate, and its relation to financial and economic crises."
ECON-252_Lecture-13,"Banks, which were first created in primitive form by goldsmiths hundreds of years ago, have evolved into central economic institutions that manage the allocation of resources, channel information about productive activities, and offer the public convenient investment vehicles. Although there are several types of banking institutions, including credit unions and Saving and Loan Associations, commercial banks are the largest and most important in the banking system. Banks are designed to address three significant problems in capital markets: adverse selection, moral hazard, and liquidity. Banks make money by borrowing long and lending short and use fractional reserves to lend more funds than are deposited. History has seen numerous problems in banks, including bank runs and insolvency. Government support and regulation, such as those implemented via the Basel Accord, as well as rating agencies help to ensure that investors trust the banks with which they have relations."
ECON-252_Lecture-14,"Andrew Redleaf, a Yale graduate and manager of Whitebox Advisors, a hedge fund, discusses his experience with financial markets. He addresses one of the fundamental questions in finance–whether or not markets are efficient–and concludes that although they don’t seem to be efficient, beating the market is very difficult. Mr. Redleaf discusses his thoughts about psychological barriers that make markets inefficient. He also comments on his beliefs regarding risk management and how people are compensated for mitigating risks, rather than for taking on risk as is often perceived. He ends by answering several questions from students."
ECON-252_Lecture-15,"Mr. Carl Icahn, a prominent activist investor in corporate America, talks about his career and how he became interested in finance and involved in shareholder activism. He discusses his thoughts about today’s economy and American businesses and their inherent threats and opportunities. He believes that the biggest challenge facing corporate America is weak management and that today’s CEOs, with exceptions, might not be the most capable of leading global companies. He sees opportunities for current, intelligent college students to succeed in the corporate world if they work hard and can identify valuable business pursuits."
ECON-252_Lecture-16,"Central Banks, originally created as bankers’ banks, implement monetary policy using their leverage over the supply of money and credit standards. Since the Bank of England was founded in 1694, through the gold standard which lasted until the 1930s, and into modern times, central banks have pursued monetary policy to stabilize the banking system. Central banks monitor currency flows and inflation, acting when crises, such as bank runs, emerged. More recently, central banks have taken an increasingly expansive role in stabilizing economic fluctuations. In the yet to be confirmed current recession, the Federal Reserve has used open market operations and innovative financial arrangements to try to forestall the recession and bail out failing financial institutions."
ECON-252_Exam-2,"Midterm Exam 2 covers Lectures 11 through 16."
ECON-252_Lecture-17,"First, Professor Shiller discusses today’s changing financial system and recent market stabilization reform introduced by U.S. Treasury Secretary Henry Paulson. The financial system is inherently unstable and would benefit from more surveillance, particularly for consumer protection issues, given the recent subprime mortgage crisis. Although this particular reform might not be successful, more regulators and policymakers are talking about changing the stabilization system and will likely alter the role of the Fed in the future. Second, Professor Shiller introduces the mechanics and role of investment banking. Investment banks underwrite securities and arrange for the issue of stocks and bonds by corporations. Corporations work with investment banks to navigate the Securities and Exchange Commission requirements for issuing securities. The banks then take on a “bought deal” or “best efforts deal” and help the corporation to find a market for the securities. Investment banking depends on the reputation of its bankers and, as we have seen recently, can be destroyed by rumors about the bank’s insolvency."
ECON-252_Lecture-18,"Most people are not very good at dealing in financial markets. Professional money managers, such as financial advisors and financial planners, assist individuals in matters of personal finance. FINRA and the SEC monitor the activities of these managers in order to protect individual investors. Mutual funds, exchange traded funds also exist to assist individual investments, and pension funds provide further services. These investment institutions help people to put money in diversified portfolios and, in some cases, reap some tax benefits for funding their retirement income."
ECON-252_Lecture-19,"The exchanges in which stocks and other securities are traded serve an important function in finance. They bring together people interested in buying and selling securities in order to create a universal price. Brokers and dealers are also an important part of the system, their methods and standards are ultimately behind the success of the exchanges. Many information innovations have advanced the functioning of exchanges, going all the way back to the ticker machine, which was created to communicate the price of securities at a point in time to all interested parties. Electronic Communication Networks and automatic exchanges, more generally, have significantly impacted the exchange of securities and few exchanges still have physical trading floors."
ECON-252_Lecture-20,"Stephen Schwarzman, Co-Founder of Blackstone Group, a private equity firm, speaks about his experience in the industry. He discusses his thoughts on global finance, particularly at such an interesting and challenging point in the history of financial institutions. Although the near future might be rough for the United States and economies around the globe, capital does tend to come back and regulators are busy figuring out how best to put safeguards on the system. He also offers career advice and mentions some of the surprises he came across upon entering the world of finance."
ECON-252_Lecture-21,"Futures markets were started in Osaka, Japan in the 1600s to create an authoritative and meaningful market price for agricultural products, using standardized contracts. Since then, futures markets have been copied around the world to allow the hedging various future risks, financial and other. In the United States, the Chicago Mercantile Exchange and the Chicago Board of Trade have been the most popular futures trading markets. Although futures markets are changing and becoming more electronic, they are still important risk management tools for farmers and present financial opportunities for all manner of hedgers and arbitrageurs."
ECON-252_Lecture-22,"Futures markets have expanded far beyond their initial application to farmer’s planting and harvest cycles. These markets now allow investors and traders to set prices for a broad spectrum of assets and for a whole term structure stretching into the distant future. Some of these markets are often priced according to simple fair-value formulae, others are not. Futures markets can be in backwardation, where the future price is lower than the present, spot price. They can also be in contango, where the price rises with maturity and is higher in the future than it is today. The S&P/Case-Shiller Home Price Index is a recent invention that has transferred the mechanics of futures markets to the prices of single-family homes in ten real estate markets, in an effort to create a national market for residential real estate."
ECON-252_Lecture-23,"Options introduce an essential nonlineary into portfolio management. They are contracts between buyers and writers, who agree on exercise prices and dates at which the buyer can buy or sell the underlying (such as a stock). Options are priced based on the price and volatility of the underlying asset as well as the duration of the option contract. The Black-Scholes options pricing model is one of the most famous equations in finance and offers a useful first approximation for prices for option contracts. Options exchanges and futures exchanges both are involved in creating a liquid and transparent market for options. Options are not just for stocks; they are also important for other asset classes, such as real estate."
ECON-252_Lecture-24,"Professor Shiller, in his final lecture, reviews some of the most important tools for individual risk management. Significant inequality in domestic and international communities has created a need for social insurance programs, such as those created in Germany in the late 1800s. The tax system, bankruptcy laws, and government insurance programs are used to manage risk of personal wealth. However, each of these inventions must take account of psychological factors, such as moral hazard, in order to be effective without eliminating incentives to participate in the workforce, or other negative side effects. With regard to careers, including those in finance, young people should frame decisions with morality and purpose in mind, and with a broad perspective of both."
ECON-252_Lecture-25,"Professor Summers, former U. S. Treasury Secretary and former President of Harvard University, in this the first of two lectures in honor of former Yale Professor and Council of Economic Advisors chairman Arthur Okun, offers thoughts on the role of monetary policy in economic fluctuations, past and present. In the “Okun period,” ending about when Okun died in 1980, the monetary authorities were very much involved in actually creating economic contractions. Inflation would repeatedly get out of control, the Fed would hit the brakes, and the economy would slow. But, that is not the story of the economic cycles of the last two decades. Recent economic cycles appear to be connected with factors endogenous to the financial system, such as bubbles or cycles of complacency among lending institutions. Summers argues that to understand the financial markets and the economy, we must consider models of multiple equilibria, such as bank run models, where a change in confidence may shift the economy drastically without any change in fundamentals."
ECON-252_Lecture-26,"In the second of his two lectures in honor of Arthur Okun, Professor Summers points out that real interest rates have been very low in the current subprime crisis. This indicates that the shock to the economy was more a financial breakdown shock than a disinflation shock. But financial breakdown shocks are not necessarily very harmful to the economy, so long as financial intermediation capital is not destroyed. In a financial crisis like the present one, financial firms are likely to take the step of decreasing their leverage, often by contracting loans, which creates its own risks for the economy. Regulators should place pressure on financial institutions to raise their capital and should intervene in near foreclosure situations, but should not attempt to support housing prices."
ECON-252_Exam-3,"The final exam was administered in class."
ECON-252_Lecture-1,"Professor Shiller provides a description of the course, including its general theme, the relevant textbooks, as well as the interplay of his course with Professor Geanakoplos’s course “Economics 251 – Financial Theory.” Finance, in his view, is a pillar of civilized society, dealing with the allocation of resources through space and time in order to manage big and important risks. After talking about finance as an occupation, he emphasizes the moral imperative to use wealth for the purposes of philanthropy, in the spirit of Andrew Carnegie, but also of Bill Gates and Warren Buffett. Subsequently, he introduces the guest speakers David Swensen, Yale University’s chief investment officer, Maurice “Hank” Greenberg, former Chief Executive Officer (CEO) at American International Group (AIG) and current CEO of C.V. Starr & Co. and of Starr International, and Laura Cha, former vice chair of the China Securities Regulatory Commission, member of the Executive Council of Hong Kong and of the government of the People’s Republic of China, and director of the Hong Kong Shanghai Banking Corporation (HSBC). Finally, he concludes with a description of the topics to be discussed in each lecture. “Only known recording of Andrew Carnegie gives voice to history.” Pittsburg Post-Gazette, October 30, 2007http://old.post-gazette.com/pg/07303/829537-28.stm#ixzz1pJTHvi6V Andrew Carnegie reads from “Gospel of Wealth.” (audio) Pittsburg Post-Gazette, October 30, 2007http://old.post-gazette.com/downloads/20071030biza_andrew_carnegie.mp3"
ECON-252_Lecture-2,"Professor Shiller introduces basic concepts from probability theory and embeds these concepts into the concrete context of financial crises, with examples from the financial crisis from 2007-2008. Subsequent to a historical narrative of the financial crisis from 2007-2008, he turns to the definition of the expected value and the variance of a random variable, as well as the covariance and the correlation of two random variables. The concept of independence leads to the law of large numbers, but financial crises show that the assumption of independence can be deceiving, in particular through its impact on the computation of Value at Risk measures. Additionally, he covers regression analysis for financial returns, which leads to the decomposition of a financial asset’s risk into idiosyncratic and systematic risk. Professor Shiller concludes by talking about the prominent assumption that random shocks to the financial economy are normally distributed. Historical stock market patterns, specifically during crises times, establish that outliers occur too frequently to be compatible with the normal distribution.  Gorton, “Slapped in the Face by the Invisible Hand”"
ECON-252_Lecture-3,"In the beginning of the lecture, Professor Shiller reviews the probability theory concepts from the last class and extends these concepts by the central limit theorem. Afterwards, he turns his attention toward the role of financial technology and financial invention within society, in particular with regard to the management of big and important risks. He proceeds along the lines of a “framing” theme, referring to the context and the associations of inventions, and along the lines of a “device” theme, emphasizing the creation of complicated structures set up for a certain purpose, which require learning over time to be improved. His coverage of financial inventions spans limited liability for corporations and the framework of Township and Village Enterprises in China, as well as inflation indexation from its inception around the turn of the 19th century to its applications in Chile and Mexico in the 20th century. Professor Shiller concludes the lecture elaborating on swap contracts as financial inventions, and on the subsequent development of credit default swaps."
